id,Group,block,days_after_planting,genotype,developmental_stage,leaf,zone,Acylcarnitine_12:1,CE_20:3,CE_20:3,CE_20:3,CE_20:4,Cer_NS_d18:2_18:1,Cer_NS_d18:2_20:1,Ceramide_C17,Ceramide_C17,Ceramide_C17 ,Cholesterol,Cholesterol_d7,CUDA,DG_12:0_12:0_0:0,DG_12:0_12:0_0:0,DG_18:1_2:0_0:0,DG_18:1_2:0_0:0,DG_34:1,DG_34:1,DG_36:2,DG_36:3,DG_36:4,DG_16:0_18:2,DG_16:0_18:3,DG_16:1_18:3,DG_18:0_18:3,DG_18:2_18:2,DG_18:2_18:3,DG_18:3_18:3,DGDG_16:0_16:0,DGDG_16:0_16:1,DGDG_16:0_18:0,DGDG_16:0_18:1,DGDG_16:0_18:2,DGDG_16:1_18:3,DGDG_16:1_18:3,DGDG_16:2_18:3,DGDG_18:0_18:1,DGDG_18:0_18:2,DGDG_18:0_18:3,DGDG_18:1_18:3,DGDG_18:3_18:3,DGDG_20:0_18:2,DGDG_20:1_18:4,DGDG_18:3_20:3,DGDG_22:0_18:2,DGDG_24:0_18:2,DGDG_24:0_18:2,DGDG_24:0_18:3,DGDG_26:0_18:2,DGDG_26:0_18:2,GlcCer_d40:1,GlcCer_NS_d18:2_16:1,GlcCer_NS_d18:2_18:1,GlcCer_NS_d18:2_18:1,GlcCer_NS_d18:2_20:1,GlcCer_NS_d18:2_22:1,GlcCer_NS_d18:2_22:1,GlcCer_NS_d18:2_24:1,LPC_16:0,LPC_17:0,LPC_18:0,LPC_18:1,LPC_18:2,LPC_18:3,LPC_20:1,LPE_17:1,LPC_16:1,LPC_18:1,LPC_18:2,LPE_18:2,LPE_18:3,MGDG_16:0_18:1,MGDG_16:0_18:2,MGDG_16:0_18:3,MGDG_16:1_18:3,MGDG_16:1_18:3,MGDG_16:3_18:3,MGDG_18:0_18:3,MGDG_18:1_18:2,MGDG_18:2_18:2,MGDG_18:2_18:4,MGDG_18:3_18:3,MGDG_18:3_18:3,MGDG_18:3_18:3,MGDG_18:3_18:3,MGDG_18:3_18:3,MGDG_18:3_18:3,MGDG_18:3_18:3,MGDG_18:3_18:3,MGDG_18:3_18:4,MGDG_16:0_22:1,MGDG_20:2_18:3,MGDG_18:3_20:3,PC_30:0,PC_32:0,PC_32:1 ,PC_32:2 ,PC_34:0 ,PC_34:1 ,PC_34:2 ,PC_34:2,PC_34:2,PC_34:4,PC_36:1 ,PC_36:2 ,PC_36:2 ,PC_36:3 A ,PC_36:4_B ,PC_36:4_C,PC_36:4_C ,PC_36:5_B,PC_38:2 ,PC_38:3 ,PC_38:4_A ,PC_38:5_A,PC_40:6_B,PC_16:0_18:2,PC_16:0_18:3,PC_18:2_18:3,PC_18:2_18:3,PC_18:2_18:4,PC_18:3_18:3,PC_18:3_18:3,PC_18:2_20:2,PC_20:2_18:3,PC_16:1_26:2,PC_22:1_22:1,PE_17:0_17:0,PE_34:2,PE_16:0_18:1,PE_16:1_18:3,PE_18:0_18:2,PE_18:0_18:3,PE_18:2_18:3,PE_18:3_18:3,PE_22:3_16:4,PE_26:0_16:3,PE_22:1_22:1,PG_16:0_16:0,PG_16:0_16:1,PG_16:0_18:2,PG_16:0_18:3,PG_16:0_18:4,PG_16:1_18:3,PG_16:1_18:4,PG_18:3_18:3,PG_18:3_18:4,PS_24:0_18:2,SM_d35:1,Sphingosine_d17:1,SQDG_16:0_16:1,SQDG_16:0_18:1,SQDG_16:0_18:3,SQDG_16:1_18:3,SQDG_18:0_18:3,SQDG_18:2_18:3,SQDG_18:3_20:3,SQDG_16:0_16:0,SQDG_18:2_18:2,TG_14:0_14:0_14:0,TG_17:0_17:1_17:0,TG_17:0_17:1_17:0,TG_44:1,TG_46:0,TG_46:1,TG_46:1,TG_46:2,TG_46:2,TG_48:0,TG_48:0,TG_48:1,TG_48:1,TG_48:2,TG_48:2,TG_50:0,TG_50:2,TG_50:4,TG_50:4,TG_50:5,TG_52:0,TG_52:3,TG_52:3,TG_52:4,TG_52:4,TG_52:5,TG_52:5,TG_52:6,TG_54:3,TG_54:3,TG_54:4,TG_54:4,TG_54:5,TG_54:5,TG_54:5,TG_54:6,TG_54:6,TG_54:6,TG_54:6,TG_54:6,TG_54:6,TG_54:8,TG_54:8,TG_56:3,TG_56:5,TG_56:6,TG_56:7,TG_58:6,TG_12:0_16:0_18:3,TG_12:1_12:1_22:1,TG_14:0_16:0_18:3,TG_12:0_18:2_18:3,TG_12:0_18:3_18:3,TG_16:0_16:0_18:1,TG_16:0_16:0_18:2,TG_16:0_16:0_18:2,TG_16:0_16:0_18:2,TG_12:1_16:0_22:2,TG_16:0_16:0_18:3,TG_16:0_16:0_18:3,TG_16:0_18:0_18:1,TG_16:0_18:1_18:1,TG_16:0_18:1_18:1,TG_16:0_18:1_18:1,TG_16:0_18:1_18:2,TG_16:0_18:1_18:2,TG_16:0_18:2_18:2,TG_16:0_18:2_18:2,TG_16:0_18:2_18:2,TG_16:0_16:0_20:5,TG_16:0_18:2_18:3,TG_16:0_18:2_18:3,TG_16:0_18:3_18:3,TG_16:0_18:3_18:3,TG_16:0_18:3_18:3,TG_18:0_18:0_18:1,TG_18:0_18:1_18:1,TG_18:1_18:1_18:2,TG_18:1_18:1_18:2,TG_18:1_18:2_18:2,TG_18:2_18:2_18:3,TG_18:2_18:2_18:3,TG_18:2_18:2_18:3,TG_14:2_20:3_20:3,TG_18:2_18:3_18:3,TG_18:2_18:3_18:3,TG_18:3_18:3_18:3,TG_18:3_18:3_18:3,TG_18:2_18:2_20:0,TG_18:2_18:3_20:0,TG_18:2_18:2_20:2,TG_18:2_18:3_20:2,TG_18:3_18:3_20:2,TG_14:3_22:6_22:6
D11B18B,3,1,58,B73,11,8,base,22038,425,8835,9533,0,6986,6962,0,0,0,1236,0,123253,6146,0,0,0,0,0,2598,1823,9746,19137,31225,3773,0,34842,94644,25797,257436,659,13189,17756,398042,7654,11224,794,2970,23169,573537,99616,1524777,993,7533,29754,1414,4643,7836,4380,5019,4890,0,10550,16041,78031,55645,23273,9392,12784,23280,470,3872,43321,1438235,685734,0,0,1855,18078,781283,9360,4730,4435,75479,555974,3564,17249,12741,28904,11766,296677,30646,1747,13773,11551,133740,30484,10335,1282476,4931,10337,23071,12414,23344,1256,9290,4929,6918,1889,121809,1067497,84065,67424,10517,12708,131341,76249,166414,7197,7014,5407,3936,6706,6449,3573,9784,266,13349,1354643,1081762,51736,25506,225715,48178,19242,20132,2681,2982,1451,92467,7015,46570,1811,3823,9980,1864,3900,1051,0,96911,99664,294436,303364,671336,1931,4973,2424,0,0,0,0,6687,7608,1115115,3789,65830,11915,309,615439,58287,1858,0,601,0,5154,602,3602,0,2070,1141,7156,1245,4938,856,3668,7214,8719,1237,522,1491,8378,2629,14817,16927,100580,21405,138001,5772,0,5570,1356,2974,0,5958,794,35235,587,0,247105,5101,0,61407,371485,0,451,443,0,1424,0,45961,909,1534,5292,0,1653,887,10512,1342,4703,0,1854,0,675,6694,886,14695,17464,0,86864,20319,136719,1495,7535,79981,1921,1795,3277,0,17258,48508,40595,733185,3763,0,62445,4282,18721,3189,2156,2927,3021,4904,0,4501
D11B210B,3,1,58,B73,10,10,base,18223,0,6537,6277,0,9831,11609,0,0,0,3196,0,142344,8630,0,0,0,0,0,7585,2920,16123,52895,34785,6555,0,74716,111635,18936,202240,3251,11114,51978,514454,9802,2992,2622,9647,35208,467231,147944,1757430,1023,6071,20355,1866,7460,7233,2732,6063,1352,0,18637,26108,117351,105899,41008,17945,20013,43474,1170,1872,67897,1371540,142416,0,0,535,29562,617159,14025,0,8694,109019,761239,1447,21482,10462,44041,24746,491729,23575,998,12317,12116,158685,42643,4702,1060061,4668,1543,33114,11085,21438,3933,57049,8777,11367,3746,235778,1103606,97550,0,11652,22152,231647,142036,108519,10201,5727,5642,3751,9086,16046,4116,10270,217,22400,1096738,753553,16821,21733,64905,44867,33502,16301,3336,4581,2347,144606,33211,21890,2645,6714,8451,0,4306,1445,445,135363,65197,223046,582181,585397,4053,726,1713,0,29136,0,0,9539,11637,1115843,2997,56703,82991,2374,534930,53134,2290,316,0,0,6226,883,1693,750,2624,1451,8863,1123,7510,1074,4845,8246,10068,2669,1075,2868,9433,4163,23518,24190,145767,17088,100559,3762,0,6730,3246,1724,0,9471,0,60791,0,591,367280,6361,0,29751,152005,0,0,315,0,1143,0,35835,2702,3890,2653,687,2591,1473,15915,956,5945,406,2979,944,890,8012,993,23689,25830,2439,130010,16456,99228,1174,3871,29733,1392,1815,3023,0,24502,75695,51300,600965,4171,0,30387,3003,6078,1737,2369,3902,3516,3847,294,2154
D11P210C,1,1,58,PT,13,10,center,1547,0,20606,21066,0,3571,6017,0,0,0,3471,0,94649,2350,0,0,0,0,0,3338,2232,3705,19222,46305,4916,0,19033,83275,82705,94604,403,9391,15467,221506,14702,13637,532,1471,23187,764935,94580,1136685,1479,12337,54936,1275,1050,13590,3639,2174,3607,0,11849,10200,39319,50723,29550,10072,33410,52831,1074,5543,83320,1060194,1136772,0,0,3895,33634,677542,16259,8471,1503,38393,397648,0,14293,0,37890,18914,292300,26551,1873,13323,11495,1003919,69122,12944,1121974,7157,13340,17001,9480,19802,0,21363,5460,11376,2927,391028,653360,17382,6799,23562,28864,221980,137668,298302,0,14499,13995,10505,7764,7150,2078,10835,843,2932,1011501,1129465,34548,29127,685125,52818,14214,29348,2333,1622,890,150668,21234,30182,1716,4807,29724,8056,4567,1635,0,140873,152853,343790,363261,676722,2064,580,8664,4124,27733,0,0,3751,4265,797853,7126,96075,8799,4919,310264,25772,2371,0,0,0,7893,1631,8178,776,5261,1325,9561,1645,11690,1347,8017,8683,15266,1981,1379,3790,7377,2543,20160,11290,87956,23053,208389,11161,0,5333,1694,2037,0,5014,1032,18753,0,343,121902,15231,0,59823,483517,0,0,1365,0,4798,581,69634,2470,9323,10731,717,2935,2302,19428,1915,14928,1132,3948,0,720,9942,1533,17882,10980,2574,75588,23352,203468,0,10639,177794,4012,2210,3546,0,13143,40259,21783,376283,5626,748,58144,7129,33356,9954,1568,2829,3422,4220,0,650
D11B212T,3,1,58,B73,10,12,tip,61250,0,8090,8504,0,6435,9387,0,0,0,743,0,92958,5130,0,954,0,0,0,1250,1784,7591,28207,31344,6434,0,43808,75744,32949,169785,3342,9741,18654,231036,9356,7898,0,1132,21680,437356,92996,1395722,1642,6584,28541,1519,3303,7762,2774,3485,3744,0,12711,13831,77773,81078,33071,10554,15102,35517,771,2538,41814,1240204,424431,0,0,3252,19705,690252,0,0,4648,69477,404689,3846,13218,13296,15900,12172,367400,26936,2906,12207,11936,123248,29733,5553,957851,7890,7344,24269,15318,22466,0,25815,5557,10976,2236,186166,1256683,71201,67389,13798,17337,214781,192134,280847,10628,4050,6766,3634,6505,12445,3229,11191,1087,5466,1260135,1201859,61886,22399,207206,50866,28255,25146,3733,3529,0,22702,3960,27376,0,0,838,0,2100,0,501,120659,97121,275185,510020,706111,834,10356,5728,2230,0,0,0,5656,5878,912262,2836,52736,11861,2655,487417,62832,2490,307,265,0,5532,1012,5087,521,3392,1286,7941,1257,7357,948,4965,7123,7619,1876,846,1829,8212,3651,24472,22756,166237,22341,177973,8411,0,9024,2678,5837,0,12127,825,67536,637,0,554078,9087,0,67536,414992,0,0,632,0,2817,0,44834,1673,2401,3002,0,2015,1664,10746,761,5109,733,2313,0,0,7686,825,25048,22024,2498,132521,22804,173324,2018,8874,69637,2380,1781,2442,0,40395,151902,62561,996586,8037,1291,66861,8244,16452,3218,3457,5031,4832,7325,0,5617
D11P110T,1,1,58,PT,13,10,tip,0,0,50058,50211,0,10540,12453,0,0,0,9268,0,152866,9894,0,0,0,0,0,0,0,3479,19646,100813,5332,0,16094,129998,400022,167316,3447,10459,16203,201605,16699,15569,657,0,11473,798128,122928,2077194,0,7639,50650,2303,0,7460,4912,2794,3609,0,21501,45489,122525,108844,48313,27515,43851,57415,1437,1675,6371,41943,90810,0,0,1052,3308,20547,137,208,3072,31676,869752,7183,26819,21855,48620,5220,219545,42914,2302,18353,18065,71562,28868,9084,1696703,7756,10426,35569,6431,26701,0,22235,3345,2992,4371,111277,1095665,14277,20784,19857,7291,26097,22131,138638,0,0,0,9269,5421,5263,6237,16325,1007,6624,2016810,540525,20969,47342,571993,106240,3605,13457,5032,1857,1374,181890,17174,65136,0,10268,41883,24731,18168,11615,0,142445,162791,195358,386692,748592,2865,0,690,0,110009,0,0,6989,4959,972845,354,55425,6311,69,364447,20000,4308,0,0,0,16266,3252,16406,1344,9027,2890,17073,3839,23727,3399,16014,14122,12936,0,2152,1581,15336,1936,11268,6671,39164,12782,103723,17784,0,7325,633,1444,0,1931,966,0,0,0,28957,12070,0,90167,571730,1173,0,1716,0,9195,0,77497,5133,0,3866,1387,3160,3842,19401,9503,13375,2104,6683,0,1060,9054,2794,11279,6699,2252,38362,15537,105191,0,16795,279123,6086,4402,5081,0,3361,12800,11564,229233,4431,1294,84556,11704,154230,38301,1416,1521,2183,2051,0,1768
D11C28B,2,1,58,CML312,10,8,base,3688,0,11774,12445,0,3328,6890,0,0,0,1114,0,144239,10036,0,0,0,0,0,2673,2140,3791,17305,28688,3500,0,13456,51095,29275,219937,2987,7375,35508,353134,11198,14076,1073,0,20257,608110,65093,1986601,511,2250,34960,2144,1520,9046,3137,3504,2126,0,13088,9916,60548,55641,24389,14328,11115,27237,898,1259,1317,66553,38110,0,0,0,5982,82977,1616,0,8026,85749,945129,6936,28480,15159,52451,15181,269336,31878,1727,10893,13311,60433,19017,13142,1469029,9709,17273,18527,10062,43586,0,16030,7227,11042,2493,357423,1752398,135259,0,16692,30533,202737,130947,274838,8706,16447,16505,12792,8100,10255,4489,10961,861,17261,1975411,1613231,21143,85391,490006,82406,23272,37733,7578,2647,1602,210196,33398,39466,4002,9499,36118,8864,9052,6055,0,86456,145690,113668,469447,1080621,2882,6185,3688,1794,0,0,0,5785,5612,1106851,22,49139,10449,2976,442037,15205,3064,445,0,0,2659,1084,4755,653,2811,1429,8949,1923,6703,922,4709,8733,13388,327,1252,1362,10488,2050,10790,8720,45354,15244,87022,5716,0,1107,1216,1529,0,2426,0,5884,0,0,31336,5663,0,16128,74711,1038,0,1406,0,2384,0,36733,1663,1697,2126,585,2889,1556,16168,1629,12976,904,3935,0,1005,6536,1606,7948,8708,1758,39626,15338,84929,1237,10607,88325,1684,1514,3126,0,7863,13776,12896,148417,1491,538,16784,1953,8490,2153,1544,2721,1930,1867,0,1434
D11C212B,1,1,58,CML312,10,12,base,143282,0,586,793,0,8590,13897,0,0,0,3983,0,130225,7137,0,0,0,5930,6701,6894,12756,25656,37528,17979,0,0,67759,77500,4794,94922,3219,3471,139566,489066,4947,1631,0,13738,35545,100459,141692,0,2955,3528,8025,2051,939,8110,609,3438,10167,0,37078,25519,109493,125374,51316,19942,19466,297945,3506,32003,457384,584778,30710,6505,0,758,191934,222305,11061,0,25999,86425,125963,1328,10573,551,49194,49991,260231,4895,2418,7748,12154,9352,7982,3633,1600006,3103,0,20301,3360,4809,0,301145,33279,94662,15274,1569041,931675,124558,0,3838,155665,733565,444511,1512182,20104,105323,0,9691,16101,88140,8031,1541,3654,18500,1383263,1090698,11472,40180,90302,7154,55547,14400,2698,3353,0,470669,44585,46533,3120,11867,16137,0,4651,2358,0,86317,4440,162541,231537,23051,10094,0,0,0,20013,0,0,4801,18956,559801,0,16985,42982,1653,290702,27316,2932,454,442,0,12136,3106,14955,1094,7275,672,13261,3640,22733,2411,14177,9740,11341,564,1922,1430,9519,6655,36984,22521,133095,11323,65146,2644,0,9515,1593,7063,0,16389,0,66049,0,0,377813,4326,0,16662,77694,1156,0,485,0,630,0,17629,4446,1010,1045,1176,3259,4009,20127,0,6942,1401,5377,1314,0,11343,1903,33956,23108,2660,123398,10593,62175,670,2452,10615,501,4558,4249,0,40046,142539,51121,305681,2895,0,15702,0,2772,0,3270,6535,3252,2647,0,10437
D11B110C,3,1,58,B73,11,10,center,26847,297,11650,13692,476,5301,7845,0,0,0,1239,0,88774,4227,0,1032,0,0,1215,5533,2677,10848,24706,41470,5330,1433,52175,114835,37458,216671,3220,16262,17785,305566,10101,13321,2564,4109,28707,743531,89815,1247286,2711,8401,36019,1168,4038,6211,3937,4990,4851,0,13133,9629,72066,0,31662,11889,16054,33337,0,5097,44298,1225740,636092,1590,0,130,18642,835097,844,0,5086,85351,543268,4583,18937,15714,53721,16130,357016,31271,713,13593,10969,132717,47654,13626,725644,4648,11496,24493,14320,28239,2170,22885,4761,11966,2592,162372,739596,59011,0,15140,18967,294391,213679,200309,10533,7073,3636,3279,9213,11795,1630,11859,619,4934,1166092,676401,54518,16633,240045,46488,26301,25464,2064,3442,1024,31640,5717,36004,1750,2096,4192,0,1794,0,0,126256,126447,305677,397057,778349,734,7065,3921,1727,0,0,0,5413,7281,1079498,5969,106354,217358,4035,622324,65857,1876,0,0,0,4421,0,3275,531,2024,1023,7059,617,4784,469,1272,6744,18013,1917,892,2855,7843,3593,23276,24781,186977,27331,233689,8862,0,9846,1925,4630,0,8336,1048,54555,1108,414,432626,10237,0,82237,609221,0,0,920,0,1382,0,61753,829,2832,2280,528,2303,946,16458,994,7189,0,1645,489,531,10081,0,24045,22474,1565,120637,25771,219228,2087,6128,87547,2729,2066,4321,875,34970,95744,51445,702390,7782,1190,75797,6617,22193,3592,3372,4416,3424,7311,0,12663
D11C28T,2,1,58,CML312,10,8,tip,2850,485,17657,18650,0,3811,7279,0,0,0,0,0,92560,9703,0,0,0,0,0,3777,0,2197,10704,32515,3531,0,9929,54802,54929,140481,1973,7494,12325,140487,849,7251,1153,0,13624,463208,34142,2285509,0,1390,16703,1366,1516,7242,3892,2373,2292,0,11872,10499,64693,47212,19705,6053,11111,34219,845,3272,11894,108127,99033,0,0,818,10862,99524,3512,3366,2255,32724,484908,0,13428,0,36893,4865,121623,16792,916,9813,9616,43646,27311,7598,2247246,6990,9907,15823,5971,17591,0,17892,1878,1597,3901,265618,1053618,153250,9457,11519,36698,198931,120384,466182,0,12980,7388,22005,8987,6934,3391,5984,6794,13023,2272486,1768416,23269,134624,932553,53494,10800,21419,6440,1972,1557,150099,15020,27724,4476,16865,30235,11542,6399,7415,0,69548,102105,83614,316707,481894,2625,3694,2412,0,0,632,0,4963,4060,723488,0,35694,27053,0,238070,9230,2453,0,0,0,8621,1679,6057,824,3489,1851,11612,1652,10018,1508,1688,11816,16035,2119,1190,2469,13019,3944,21912,11880,68199,32739,192565,10347,0,13225,0,4861,0,14653,1332,16050,2975,0,88044,51471,0,92348,477262,3688,498,7223,0,4539,0,52906,2243,0,5141,594,2630,1481,16881,2086,15382,0,4267,0,808,16206,0,13013,12247,1813,59671,30500,181047,2534,24556,330841,4642,4060,7871,0,29113,55494,31388,423662,4365,1385,78083,5829,69230,9061,4251,10630,12586,3929,0,4446
D11P112C,1,1,58,PT,13,12,center,6620,0,16840,19605,857,6203,9046,0,0,0,7632,0,114213,6712,0,0,0,1254,0,2235,1400,8956,21666,61005,5350,0,24782,92881,38553,167485,4066,11562,35482,323935,20772,10496,5942,2500,19419,697754,128922,1503454,1600,11220,52354,969,2127,12125,2424,2725,1162,0,18523,16746,82694,81983,39635,15497,20985,28661,605,1481,5022,37087,25984,456,0,0,4263,23545,0,0,2412,82640,828393,8804,9565,30507,48853,18510,456876,9290,2167,19024,13068,58720,62584,23469,1318766,6132,19597,22619,14599,43227,0,87998,9209,9184,3422,546584,1333060,69489,0,22019,27124,123692,79176,243114,4694,14611,5416,9250,4949,5375,3805,20707,775,14620,1501446,1015129,6675,38866,458179,133031,13154,22188,4874,3243,849,245522,40104,60987,3241,7719,44171,9831,11986,5715,736,123629,152993,221310,480707,1051572,3088,2804,5837,3333,0,0,0,5369,1301,1112905,1937,68374,178755,403,427369,45122,1916,0,248,0,4938,742,995,0,1779,1239,7576,1070,5095,713,3035,7493,8099,1843,1569,1498,7411,3051,18733,14593,90898,27741,181434,7038,0,3993,981,1723,0,4403,663,19211,0,0,134499,5735,0,83619,495477,0,0,524,0,530,0,45355,1294,2059,2575,0,1408,0,9323,2568,7553,404,2034,0,0,4615,683,17991,14574,1716,63872,26012,164645,1604,12645,198307,4026,1245,1240,0,9746,39045,30654,513550,3536,1262,79637,8377,48392,9350,903,1581,1766,3185,0,1928
D11P110B,1,1,58,PT,13,10,base,3310,0,18449,21889,0,7112,9737,0,0,0,7461,0,126319,8246,0,0,0,0,0,2475,2639,8947,22552,57310,6177,0,30612,127465,50223,152754,4619,6840,33311,268513,14800,8175,409,3800,12135,499298,96871,1707135,1371,7715,42718,0,1252,11209,2274,2574,1199,0,22747,16536,90282,67909,46186,17423,19461,29510,680,1150,6806,37972,16223,0,0,0,319,17446,1264,0,4508,66198,955544,9429,41257,24747,46566,19582,404379,37506,202,16104,13518,43048,38477,17897,1584602,12478,16310,21899,11219,41339,0,76268,9478,7472,3423,501225,1536296,86754,0,18344,25123,108184,61024,365950,5779,13909,6946,8406,5236,7916,4228,16711,3902,16350,1681318,1148327,28287,36685,318426,128981,14727,22885,4246,2696,2260,304118,26626,55649,485,9121,37744,8468,10147,7320,736,100813,145993,174317,380184,963974,2942,2369,1099,2571,0,0,0,6705,4727,907602,372,38775,125051,762,322887,24259,2192,0,394,0,5939,1210,1082,0,1875,515,8141,1125,5970,1030,3305,7403,11761,2016,1290,2016,7045,3454,19448,15782,97719,28288,167947,3334,0,3286,769,2205,0,4628,0,26605,0,0,131429,5903,859,73626,386195,0,274,0,0,892,0,48015,1216,2602,4415,754,2169,1174,10567,2191,8503,0,1780,0,842,5654,0,18449,15331,1267,72371,25468,152537,1564,10182,155758,2625,1962,1614,618,10815,39564,28339,531206,4243,1215,63367,2845,34325,4945,1146,1567,1660,3751,349,2511
D11B112C,3,1,58,B73,11,12,center,42731,0,10673,13048,0,6144,8517,0,0,0,1575,0,76780,3916,213,0,0,0,0,6880,3444,8680,17567,27266,7991,0,49837,118561,41718,195860,320,14105,23313,260076,9212,8455,2628,2607,25172,399235,83899,1245532,1110,6708,27950,728,3397,5756,2900,4416,4348,0,13850,13053,80464,71908,37894,13998,17477,38643,0,6730,66907,1237512,514317,0,0,3892,24202,825713,872,0,5762,94850,565222,2960,16960,14154,20235,14580,434000,28284,2177,12996,10940,103286,36717,12582,1220291,5258,8034,31935,15686,26464,2642,28398,5123,9773,2464,172304,725975,59873,0,13208,20534,310824,223285,154810,9642,4572,7038,5373,8679,14448,3373,11997,1173,16350,961227,922403,35100,11920,117879,44585,34567,21096,2213,3803,1530,23273,1511,37183,1378,2651,2674,0,1407,0,0,119875,89927,261917,506689,715333,3042,8676,5362,0,0,0,0,5393,7362,993478,3644,81208,165570,941,563930,64034,2336,368,546,0,5968,1001,5730,603,2045,1328,8511,1361,8830,1349,5902,6708,16832,2921,1217,3528,6789,5246,41756,34120,270317,25219,224937,8187,0,13206,3857,8700,0,12804,1657,81226,832,618,616850,5387,0,65324,418192,0,0,568,0,934,0,58886,1911,4649,3248,490,2128,1536,19113,680,7251,560,2230,0,868,11829,1082,37837,30044,3323,162397,25300,201576,2316,7163,61138,2731,2043,3348,0,65676,198169,57580,713637,7764,0,57595,6434,12691,2778,5183,7175,3853,10592,0,8092
D11C110T,2,1,58,CML312,13,10,tip,204950,0,26887,28501,0,4580,6703,0,0,0,1524,0,85190,4355,0,0,0,0,0,2109,1201,1542,7937,58823,8631,1373,12682,78351,45177,130200,1091,8824,13496,148746,10057,15323,2336,978,10844,361486,51727,1364400,1091,5171,45971,1566,0,11666,3438,0,4534,0,13937,14851,63217,56547,29068,11635,11923,47240,1075,1924,42892,608828,741718,0,0,1867,41522,575427,1161,5628,3660,34056,481532,0,12381,0,43161,8720,104071,25301,2813,10986,10423,86489,39356,12994,1064099,7160,14673,26890,6723,23609,2185,18116,9246,9366,3361,383378,510980,66587,19576,30310,24779,146434,87056,506488,0,15838,15853,11221,7555,10056,3279,9441,1761,14204,1330427,1341229,112272,43510,1165652,64809,10754,29996,5287,2289,742,138707,14223,23145,3748,9705,42016,18601,6803,3131,0,133900,128570,115460,528807,717925,4782,13567,7382,1513,0,0,0,5281,4518,1006585,7667,72957,90465,4998,497286,12082,3105,477,0,0,6123,1103,4806,0,2156,1215,8541,1196,6298,870,4077,8167,11064,1965,997,1937,8901,2541,16658,11133,81897,30450,237762,11399,0,4289,1533,2005,0,4499,0,12615,1398,0,58861,25721,0,95088,696787,1652,0,3372,0,7425,0,97298,1723,0,4148,640,1836,1544,14257,1397,20729,0,3982,0,1073,6397,1530,12361,11251,1759,74094,29760,231237,0,22196,365309,8186,2779,2559,421,11511,36611,24052,381089,4733,1561,81941,10272,69665,15703,1772,3820,4655,4162,0,19567
D11C110B,2,1,58,CML312,13,10,base,87732,0,18279,19287,0,5863,8904,0,0,0,3754,0,73432,3282,0,1024,0,0,0,866,1557,6334,18318,69733,5916,0,19660,101697,28985,224521,3650,16380,40033,403072,10085,12734,3300,3560,36296,573198,83793,1175842,2948,6885,37467,1268,4137,18583,5882,8076,5562,0,25717,23414,75627,85263,44428,15889,22525,76078,917,6987,83848,802556,610547,0,0,309,49738,505307,468,2352,5845,87380,597068,1397,16586,8732,38328,12009,194283,4432,2063,11213,9120,70701,36249,7727,929585,3193,10806,21749,7483,23294,4170,20740,8381,8415,3506,502860,596647,55037,0,24740,36214,308564,190653,604899,8463,20642,0,10517,9429,12318,3077,9450,1869,4118,1055818,1164589,108007,40574,924856,60174,17251,30262,1776,3627,759,61113,6076,35222,1613,5524,12458,4682,3140,1305,804,97217,83848,151541,517997,641312,5912,18926,4473,0,0,0,0,2123,2994,940062,3789,65711,134136,3777,558439,22271,2355,0,0,718,7054,1657,8776,0,5492,1360,8543,1872,11546,1368,7219,7317,14703,448,1482,1630,6993,2915,16508,13194,90805,30219,223311,8449,0,5094,647,1949,0,5587,1051,14424,1450,465,66365,19533,0,88703,587306,2234,0,2240,0,7639,0,76389,1968,0,6462,0,2541,2103,18975,859,17735,1043,3392,0,1065,8918,1067,11419,13046,2272,77667,30396,213851,2004,16917,252478,5696,2803,3450,0,14454,40700,23904,393326,4584,0,75729,8833,60286,12659,2405,5520,5113,5871,0,9962
D11C14T,2,1,58,CML312,13,4,tip,3041,0,32352,32293,0,8901,9314,0,0,0,2107,0,128231,11034,0,0,0,0,0,0,0,1765,0,31748,1332,0,5037,31389,41145,73898,1626,5182,11660,151008,0,6286,0,0,13287,494909,29685,2084951,0,2315,14415,0,0,4826,3789,1989,3332,0,15651,14282,94663,57959,26851,10399,12965,35703,1060,3685,17349,131792,361461,0,0,196,17469,155155,7593,11720,5594,28915,495757,0,8011,0,0,19773,68037,3405,1421,9098,11271,102797,5979,6597,1831445,5543,9102,13694,7442,12093,0,9031,3558,945,4636,179315,1604221,72183,45596,9151,22580,79303,49043,488264,0,0,18607,17841,4033,6148,3069,0,5250,8989,2078685,1201190,87129,155831,1288449,48461,4914,9169,0,1765,1395,237608,103069,37012,21528,35448,50901,39375,14118,18435,0,47468,72126,48298,220165,401766,0,0,533,0,14520,0,0,0,0,831705,3155,61757,25433,2336,194323,6991,12249,783,0,0,59669,13077,81123,5304,36849,7403,53871,15375,126250,11625,75758,24521,46612,3954,3896,3193,19411,3329,8520,7152,40853,18621,117168,11755,0,13889,0,0,0,3711,0,5548,1500,0,30434,23861,0,46240,307104,1205,0,3064,0,2290,3220,51807,19202,1805,4363,2525,9418,17613,73741,0,32474,8028,22795,0,5230,24098,7375,26227,6969,6072,32476,18601,115188,2358,20180,350964,5854,20617,14892,0,9911,20199,11300,173464,2370,0,45391,3672,65878,8482,2894,3359,4274,2130,0,660
